,Category,Time,PdDistrict,Count,DayOfWeek
3562,DISORDERLY CONDUCT,07,CENTRAL,3,Monday
3563,DISORDERLY CONDUCT,07,CENTRAL,1,Wednesday
3564,DISORDERLY CONDUCT,07,INGLESIDE,1,Friday
3565,DISORDERLY CONDUCT,07,INGLESIDE,1,Tuesday
3566,DISORDERLY CONDUCT,07,MISSION,2,Friday
3567,DISORDERLY CONDUCT,07,MISSION,7,Monday
3568,DISORDERLY CONDUCT,07,MISSION,2,Sunday
3569,DISORDERLY CONDUCT,07,MISSION,3,Thursday
3570,DISORDERLY CONDUCT,07,MISSION,4,Tuesday
3571,DISORDERLY CONDUCT,07,MISSION,7,Wednesday
3572,DISORDERLY CONDUCT,07,NORTHERN,4,Friday
3573,DISORDERLY CONDUCT,07,NORTHERN,2,Monday
3574,DISORDERLY CONDUCT,07,NORTHERN,4,Sunday
3575,DISORDERLY CONDUCT,07,NORTHERN,1,Thursday
3576,DISORDERLY CONDUCT,07,NORTHERN,11,Tuesday
3577,DISORDERLY CONDUCT,07,NORTHERN,6,Wednesday
3578,DISORDERLY CONDUCT,07,PARK,1,Thursday
3579,DISORDERLY CONDUCT,07,PARK,2,Tuesday
3580,DISORDERLY CONDUCT,07,PARK,3,Wednesday
3581,DISORDERLY CONDUCT,07,SOUTHERN,3,Friday
3582,DISORDERLY CONDUCT,07,SOUTHERN,9,Saturday
3583,DISORDERLY CONDUCT,07,SOUTHERN,4,Sunday
3584,DISORDERLY CONDUCT,07,SOUTHERN,7,Thursday
3585,DISORDERLY CONDUCT,07,SOUTHERN,4,Tuesday
3586,DISORDERLY CONDUCT,07,SOUTHERN,13,Wednesday
3587,DISORDERLY CONDUCT,07,TARAVAL,1,Monday
3588,DISORDERLY CONDUCT,07,TENDERLOIN,4,Monday
3589,DISORDERLY CONDUCT,07,TENDERLOIN,3,Saturday
3590,DISORDERLY CONDUCT,07,TENDERLOIN,3,Tuesday
3591,DISORDERLY CONDUCT,07,TENDERLOIN,3,Wednesday
3592,DISORDERLY CONDUCT,08,BAYVIEW,1,Sunday
3593,DISORDERLY CONDUCT,08,BAYVIEW,2,Thursday
3594,DISORDERLY CONDUCT,08,BAYVIEW,1,Tuesday
3595,DISORDERLY CONDUCT,08,BAYVIEW,1,Wednesday
3596,DISORDERLY CONDUCT,08,CENTRAL,2,Friday
3597,DISORDERLY CONDUCT,08,CENTRAL,1,Tuesday
3598,DISORDERLY CONDUCT,08,INGLESIDE,1,Saturday
3599,DISORDERLY CONDUCT,08,INGLESIDE,1,Tuesday
3600,DISORDERLY CONDUCT,08,MISSION,1,Monday
3601,DISORDERLY CONDUCT,08,MISSION,2,Saturday
3602,DISORDERLY CONDUCT,08,MISSION,4,Sunday
3603,DISORDERLY CONDUCT,08,MISSION,4,Thursday
3604,DISORDERLY CONDUCT,08,MISSION,1,Tuesday
3605,DISORDERLY CONDUCT,08,MISSION,7,Wednesday
3606,DISORDERLY CONDUCT,08,NORTHERN,4,Saturday
3607,DISORDERLY CONDUCT,08,NORTHERN,1,Sunday
3608,DISORDERLY CONDUCT,08,NORTHERN,4,Thursday
3609,DISORDERLY CONDUCT,08,NORTHERN,4,Tuesday
3610,DISORDERLY CONDUCT,08,NORTHERN,5,Wednesday
3611,DISORDERLY CONDUCT,08,PARK,1,Thursday
3612,DISORDERLY CONDUCT,08,SOUTHERN,3,Friday
3613,DISORDERLY CONDUCT,08,SOUTHERN,2,Monday
3614,DISORDERLY CONDUCT,08,SOUTHERN,4,Saturday
3615,DISORDERLY CONDUCT,08,SOUTHERN,1,Sunday
3616,DISORDERLY CONDUCT,08,SOUTHERN,4,Thursday
3617,DISORDERLY CONDUCT,08,SOUTHERN,4,Tuesday
3618,DISORDERLY CONDUCT,08,SOUTHERN,7,Wednesday
3619,DISORDERLY CONDUCT,08,TENDERLOIN,2,Monday
3620,DISORDERLY CONDUCT,08,TENDERLOIN,1,Sunday
3621,DISORDERLY CONDUCT,09,BAYVIEW,1,Sunday
3622,DISORDERLY CONDUCT,09,BAYVIEW,1,Thursday
3623,DISORDERLY CONDUCT,09,BAYVIEW,3,Wednesday
3624,DISORDERLY CONDUCT,09,CENTRAL,2,Monday
3625,DISORDERLY CONDUCT,09,CENTRAL,1,Thursday
3626,DISORDERLY CONDUCT,09,CENTRAL,1,Wednesday
3627,DISORDERLY CONDUCT,09,MISSION,2,Monday
3628,DISORDERLY CONDUCT,09,MISSION,2,Saturday
3629,DISORDERLY CONDUCT,09,MISSION,1,Sunday
3630,DISORDERLY CONDUCT,09,MISSION,2,Thursday
3631,DISORDERLY CONDUCT,09,MISSION,7,Tuesday
3632,DISORDERLY CONDUCT,09,NORTHERN,4,Friday
3633,DISORDERLY CONDUCT,09,NORTHERN,3,Monday
3634,DISORDERLY CONDUCT,09,NORTHERN,3,Saturday
3635,DISORDERLY CONDUCT,09,NORTHERN,1,Thursday
3636,DISORDERLY CONDUCT,09,NORTHERN,8,Tuesday
3637,DISORDERLY CONDUCT,09,NORTHERN,5,Wednesday
3638,DISORDERLY CONDUCT,09,SOUTHERN,1,Friday
3639,DISORDERLY CONDUCT,09,SOUTHERN,3,Saturday
3640,DISORDERLY CONDUCT,09,SOUTHERN,1,Sunday
3641,DISORDERLY CONDUCT,09,SOUTHERN,1,Tuesday
3642,DISORDERLY CONDUCT,09,TARAVAL,2,Friday
3643,DISORDERLY CONDUCT,09,TARAVAL,3,Wednesday
3644,DISORDERLY CONDUCT,09,TENDERLOIN,1,Saturday
3645,DISORDERLY CONDUCT,10,BAYVIEW,1,Saturday
3646,DISORDERLY CONDUCT,10,BAYVIEW,1,Sunday
3647,DISORDERLY CONDUCT,10,BAYVIEW,1,Thursday
3648,DISORDERLY CONDUCT,10,BAYVIEW,2,Wednesday
3649,DISORDERLY CONDUCT,10,CENTRAL,1,Sunday
3650,DISORDERLY CONDUCT,10,CENTRAL,1,Thursday
3651,DISORDERLY CONDUCT,10,MISSION,1,Friday
3652,DISORDERLY CONDUCT,10,MISSION,1,Monday
3653,DISORDERLY CONDUCT,10,MISSION,1,Saturday
3654,DISORDERLY CONDUCT,10,MISSION,1,Sunday
3655,DISORDERLY CONDUCT,10,MISSION,5,Thursday
3656,DISORDERLY CONDUCT,10,MISSION,1,Tuesday
3657,DISORDERLY CONDUCT,10,NORTHERN,3,Friday
3658,DISORDERLY CONDUCT,10,NORTHERN,1,Monday
3659,DISORDERLY CONDUCT,10,NORTHERN,2,Saturday
3660,DISORDERLY CONDUCT,10,NORTHERN,1,Thursday
3661,DISORDERLY CONDUCT,10,NORTHERN,4,Tuesday
3662,DISORDERLY CONDUCT,10,NORTHERN,1,Wednesday
3663,DISORDERLY CONDUCT,10,SOUTHERN,2,Friday
3664,DISORDERLY CONDUCT,10,SOUTHERN,1,Monday
3665,DISORDERLY CONDUCT,10,SOUTHERN,1,Sunday
3666,DISORDERLY CONDUCT,10,SOUTHERN,1,Thursday
3667,DISORDERLY CONDUCT,10,SOUTHERN,1,Tuesday
3668,DISORDERLY CONDUCT,10,SOUTHERN,2,Wednesday
3669,DISORDERLY CONDUCT,10,TENDERLOIN,1,Thursday
3670,DISORDERLY CONDUCT,10,TENDERLOIN,2,Wednesday
3671,DISORDERLY CONDUCT,11,BAYVIEW,1,Sunday
3672,DISORDERLY CONDUCT,11,MISSION,2,Friday
3673,DISORDERLY CONDUCT,11,MISSION,1,Sunday
3674,DISORDERLY CONDUCT,11,NORTHERN,2,Thursday
3675,DISORDERLY CONDUCT,11,PARK,2,Wednesday
3676,DISORDERLY CONDUCT,11,RICHMOND,1,Friday
3677,DISORDERLY CONDUCT,11,SOUTHERN,1,Monday
3678,DISORDERLY CONDUCT,11,SOUTHERN,1,Saturday
3679,DISORDERLY CONDUCT,11,SOUTHERN,1,Sunday
3680,DISORDERLY CONDUCT,11,TARAVAL,1,Friday
3681,DISORDERLY CONDUCT,11,TARAVAL,1,Saturday
3682,DISORDERLY CONDUCT,11,TARAVAL,1,Tuesday
3683,DISORDERLY CONDUCT,11,TENDERLOIN,1,Friday
3684,DISORDERLY CONDUCT,12,BAYVIEW,1,Monday
